row_id,record_id,event_id,stage,role,time,coordinate,value,writer_field_T,source_time_s,protocol_segment
U1537A-25H-4W-80cm:dcd:124,U1537A-25H-4W-80cm,dcd:124,POST_WRITE,RECORD_READOUT,126,0.0,-3.0956830037415924e-07,-0.7570460198161421,2567.67,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:125,U1537A-25H-4W-80cm,dcd:125,POST_WRITE,RECORD_READOUT,127,0.0,-3.103259486675454e-07,-0.7941387338369073,2602.96,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:126,U1537A-25H-4W-80cm,dcd:126,POST_WRITE,RECORD_READOUT,128,0.0,-3.1101519484420113e-07,-0.8330449830971282,2639.0,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:127,U1537A-25H-4W-80cm,dcd:127,POST_WRITE,RECORD_READOUT,129,0.0,-3.1172350509206057e-07,-0.8738526709233775,2674.65,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:128,U1537A-25H-4W-80cm,dcd:128,POST_WRITE,RECORD_READOUT,130,0.0,-3.125052557491388e-07,-0.9166563789011152,2715.03,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:129,U1537A-25H-4W-80cm,dcd:129,POST_WRITE,RECORD_READOUT,131,0.0,-3.1311076130781424e-07,-0.9615504770693205,2752.32,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:130,U1537A-25H-4W-80cm,dcd:130,POST_WRITE,RECORD_READOUT,132,0.0,-3.1365125092151916e-07,-1.0086341204505913,2791.67,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:131,U1537A-25H-4W-80cm,dcd:131,POST_WRITE,RECORD_READOUT,133,0.0,-3.14022696880731e-07,-1.0580224676202643,2830.84,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:132,U1537A-25H-4W-80cm,dcd:132,POST_WRITE,RECORD_READOUT,134,0.0,-3.143239549871768e-07,-1.10982203719569,2872.48,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:133,U1537A-25H-4W-80cm,dcd:133,POST_WRITE,RECORD_READOUT,135,0.0,-3.149740738928675e-07,-1.1641563420752439,2914.44,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:134,U1537A-25H-4W-80cm,dcd:134,POST_WRITE,RECORD_READOUT,136,0.0,-3.153346820427045e-07,-1.2211440975229062,2957.92,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:135,U1537A-25H-4W-80cm,dcd:135,POST_WRITE,RECORD_READOUT,137,0.0,-3.1560050207721014e-07,-1.2809169693994251,3001.73,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:136,U1537A-25H-4W-80cm,dcd:136,POST_WRITE,RECORD_READOUT,138,0.0,-3.1629252278145833e-07,-1.3436109236936151,3047.11,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:137,U1537A-25H-4W-80cm,dcd:137,POST_WRITE,RECORD_READOUT,139,0.0,-3.1643574051136956e-07,-1.4093696822510784,3094.0,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:138,U1537A-25H-4W-80cm,dcd:138,POST_WRITE,RECORD_READOUT,140,0.0,-3.1685625491181245e-07,-1.4783382638231786,3141.34,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:139,U1537A-25H-4W-80cm,dcd:139,POST_WRITE,RECORD_READOUT,141,0.0,-3.1732341284623316e-07,-1.550678786759954,3189.27,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:140,U1537A-25H-4W-80cm,dcd:140,POST_WRITE,RECORD_READOUT,142,0.0,-3.17678343570649e-07,-1.6265520133077083,3237.73,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:141,U1537A-25H-4W-80cm,dcd:141,POST_WRITE,RECORD_READOUT,143,0.0,-3.179055744707957e-07,-1.7061390674735688,3287.67,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:142,U1537A-25H-4W-80cm,dcd:142,POST_WRITE,RECORD_READOUT,144,0.0,-3.182158220542981e-07,-1.7896127618350886,3338.08,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:143,U1537A-25H-4W-80cm,dcd:143,POST_WRITE,RECORD_READOUT,145,0.0,-3.1838430027484594e-07,-1.877164109390939,3386.77,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:144,U1537A-25H-4W-80cm,dcd:144,POST_WRITE,RECORD_READOUT,146,0.0,-3.1896343442157725e-07,-1.968994728763531,3439.31,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:145,U1537A-25H-4W-80cm,dcd:145,POST_WRITE,RECORD_READOUT,147,0.0,-3.1902992181947293e-07,-2.065310814238153,3491.28,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:146,U1537A-25H-4W-80cm,dcd:146,POST_WRITE,RECORD_READOUT,148,0.0,-3.1910855538476673e-07,-2.1663374989306843,3539.79,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:147,U1537A-25H-4W-80cm,dcd:147,POST_WRITE,RECORD_READOUT,149,0.0,-3.1941674322514133e-07,-2.272298220032629,3590.29,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:148,U1537A-25H-4W-80cm,dcd:148,POST_WRITE,RECORD_READOUT,150,0.0,-3.197176584877264e-07,-2.383433567769129,3639.59,DCD_WRITER_OFF_READOUT
U1537A-25H-4W-80cm:dcd:149,U1537A-25H-4W-80cm,dcd:149,POST_WRITE,RECORD_READOUT,151,0.0,-3.196675783221106e-07,-2.5000001364941546,3691.45,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:hys:positive-history,U1537A-26H-4W-62cm,hys:positive-history,POST_WRITE,RECORD_READOUT,0,0.0,8.091245792253689e-07,1.5003723590535933,90.34646373195358,HYSTERESIS_ZERO_FIELD_INTERPOLANT
U1537A-26H-4W-62cm:hys:negative-history,U1537A-26H-4W-62cm,hys:negative-history,POST_WRITE,RECORD_READOUT,1,0.0,-8.087337339158838e-07,-1.5001950111540523,271.8450132300118,HYSTERESIS_ZERO_FIELD_INTERPOLANT
U1537A-26H-4W-62cm:dcd:000,U1537A-26H-4W-62cm,dcd:000,POST_WRITE,RECORD_READOUT,2,0.0,7.947923420032638e-07,-8.608811885173187e-07,0.0,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:001,U1537A-26H-4W-62cm,dcd:001,POST_WRITE,RECORD_READOUT,3,0.0,7.940072454121584e-07,-0.00010546365421987903,7.11,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:002,U1537A-26H-4W-62cm,dcd:002,POST_WRITE,RECORD_READOUT,4,0.0,7.925066037063146e-07,-0.00020648839438119885,14.89,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:003,U1537A-26H-4W-62cm,dcd:003,POST_WRITE,RECORD_READOUT,5,0.0,7.907116346616536e-07,-0.00031477751010715175,24.09,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:004,U1537A-26H-4W-62cm,dcd:004,POST_WRITE,RECORD_READOUT,6,0.0,7.892648649630403e-07,-0.00043149799130928247,33.41,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:005,U1537A-26H-4W-62cm,dcd:005,POST_WRITE,RECORD_READOUT,7,0.0,7.875345291263231e-07,-0.0005534766479450089,43.51,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:006,U1537A-26H-4W-62cm,dcd:006,POST_WRITE,RECORD_READOUT,8,0.0,7.852831620462582e-07,-0.0006801086871399554,53.76,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:007,U1537A-26H-4W-62cm,dcd:007,POST_WRITE,RECORD_READOUT,9,0.0,7.831076679397034e-07,-0.0008106973333960783,64.74,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:008,U1537A-26H-4W-62cm,dcd:008,POST_WRITE,RECORD_READOUT,10,0.0,7.807142882325977e-07,-0.0009517547261592999,77.09,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:009,U1537A-26H-4W-62cm,dcd:009,POST_WRITE,RECORD_READOUT,11,0.0,7.784427862063287e-07,-0.0010993241544811057,88.43,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:010,U1537A-26H-4W-62cm,dcd:010,POST_WRITE,RECORD_READOUT,12,0.0,7.765050899798737e-07,-0.0012510235662088563,99.05,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:011,U1537A-26H-4W-62cm,dcd:011,POST_WRITE,RECORD_READOUT,13,0.0,7.738603122686761e-07,-0.0014129853010152243,110.0,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:012,U1537A-26H-4W-62cm,dcd:012,POST_WRITE,RECORD_READOUT,14,0.0,7.71568236241664e-07,-0.0015801548085449051,120.78,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:013,U1537A-26H-4W-62cm,dcd:013,POST_WRITE,RECORD_READOUT,15,0.0,7.686434467892397e-07,-0.0017603722555063904,132.35,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:014,U1537A-26H-4W-62cm,dcd:014,POST_WRITE,RECORD_READOUT,16,0.0,7.655199999360703e-07,-0.0019459869225460186,144.02,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:015,U1537A-26H-4W-62cm,dcd:015,POST_WRITE,RECORD_READOUT,17,0.0,7.631673650108482e-07,-0.0021405214280687634,155.88,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:016,U1537A-26H-4W-62cm,dcd:016,POST_WRITE,RECORD_READOUT,18,0.0,7.601202600481746e-07,-0.002345093192779055,167.85,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:017,U1537A-26H-4W-62cm,dcd:017,POST_WRITE,RECORD_READOUT,19,0.0,7.567518233657223e-07,-0.002561674695411506,179.87,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:018,U1537A-26H-4W-62cm,dcd:018,POST_WRITE,RECORD_READOUT,20,0.0,7.53136671570264e-07,-0.002785995090874977,192.02,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:019,U1537A-26H-4W-62cm,dcd:019,POST_WRITE,RECORD_READOUT,21,0.0,7.492550888618362e-07,-0.0030210969573125387,204.2,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:020,U1537A-26H-4W-62cm,dcd:020,POST_WRITE,RECORD_READOUT,22,0.0,7.452429288526754e-07,-0.0032702659162991013,216.74,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:021,U1537A-26H-4W-62cm,dcd:021,POST_WRITE,RECORD_READOUT,23,0.0,7.403984947931963e-07,-0.003530881304057858,230.51,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:022,U1537A-26H-4W-62cm,dcd:022,POST_WRITE,RECORD_READOUT,24,0.0,7.362782817315354e-07,-0.003803014193474604,242.95,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:023,U1537A-26H-4W-62cm,dcd:023,POST_WRITE,RECORD_READOUT,25,0.0,7.308411898951389e-07,-0.004087428485889833,257.15,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:024,U1537A-26H-4W-62cm,dcd:024,POST_WRITE,RECORD_READOUT,26,0.0,7.266716172716751e-07,-0.004386552271332535,269.98,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:025,U1537A-26H-4W-62cm,dcd:025,POST_WRITE,RECORD_READOUT,27,0.0,7.203839420296724e-07,-0.004701802188583394,284.51,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:026,U1537A-26H-4W-62cm,dcd:026,POST_WRITE,RECORD_READOUT,28,0.0,7.147792621416399e-07,-0.005031657119359481,299.53,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:027,U1537A-26H-4W-62cm,dcd:027,POST_WRITE,RECORD_READOUT,29,0.0,7.085537401462267e-07,-0.005376715533445963,314.71,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:028,U1537A-26H-4W-62cm,dcd:028,POST_WRITE,RECORD_READOUT,30,0.0,7.020421884374162e-07,-0.005736164733698216,330.36,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:029,U1537A-26H-4W-62cm,dcd:029,POST_WRITE,RECORD_READOUT,31,0.0,6.955485015162874e-07,-0.006119095723936073,345.14,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:030,U1537A-26H-4W-62cm,dcd:030,POST_WRITE,RECORD_READOUT,32,0.0,6.889408979363665e-07,-0.0065215590161144515,359.32,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:031,U1537A-26H-4W-62cm,dcd:031,POST_WRITE,RECORD_READOUT,33,0.0,6.807847051996826e-07,-0.006937421900385405,374.87,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:032,U1537A-26H-4W-62cm,dcd:032,POST_WRITE,RECORD_READOUT,34,0.0,6.726165625837611e-07,-0.007374234858726247,390.97,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:033,U1537A-26H-4W-62cm,dcd:033,POST_WRITE,RECORD_READOUT,35,0.0,6.639273853553953e-07,-0.00783755887299786,406.98,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:034,U1537A-26H-4W-62cm,dcd:034,POST_WRITE,RECORD_READOUT,36,0.0,6.549072536548958e-07,-0.008319028577451633,423.69,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:035,U1537A-26H-4W-62cm,dcd:035,POST_WRITE,RECORD_READOUT,37,0.0,6.454844162155494e-07,-0.008825167422124386,439.89,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:036,U1537A-26H-4W-62cm,dcd:036,POST_WRITE,RECORD_READOUT,38,0.0,6.353563156081914e-07,-0.009359164104338576,456.46,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:037,U1537A-26H-4W-62cm,dcd:037,POST_WRITE,RECORD_READOUT,39,0.0,6.246721571747489e-07,-0.009913156880622644,472.54,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:038,U1537A-26H-4W-62cm,dcd:038,POST_WRITE,RECORD_READOUT,40,0.0,6.142556636624636e-07,-0.010499942047358497,486.79,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:039,U1537A-26H-4W-62cm,dcd:039,POST_WRITE,RECORD_READOUT,41,0.0,6.01927683580747e-07,-0.011113001775914426,501.72,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:040,U1537A-26H-4W-62cm,dcd:040,POST_WRITE,RECORD_READOUT,42,0.0,5.896198169289587e-07,-0.011757430339899429,516.0,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:041,U1537A-26H-4W-62cm,dcd:041,POST_WRITE,RECORD_READOUT,43,0.0,5.758511979855343e-07,-0.012430155810561267,530.93,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:042,U1537A-26H-4W-62cm,dcd:042,POST_WRITE,RECORD_READOUT,44,0.0,5.621054937226921e-07,-0.013138609740706278,545.35,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:043,U1537A-26H-4W-62cm,dcd:043,POST_WRITE,RECORD_READOUT,45,0.0,5.466701595838351e-07,-0.013880670169317055,560.39,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:044,U1537A-26H-4W-62cm,dcd:044,POST_WRITE,RECORD_READOUT,46,0.0,5.305634799675108e-07,-0.014658986587622786,575.53,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:045,U1537A-26H-4W-62cm,dcd:045,POST_WRITE,RECORD_READOUT,47,0.0,5.136892853905106e-07,-0.015473011479894938,590.37,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:046,U1537A-26H-4W-62cm,dcd:046,POST_WRITE,RECORD_READOUT,48,0.0,4.955553638615122e-07,-0.01632819461396848,605.97,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:047,U1537A-26H-4W-62cm,dcd:047,POST_WRITE,RECORD_READOUT,49,0.0,4.7622478402595627e-07,-0.01722473978338433,621.97,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:048,U1537A-26H-4W-62cm,dcd:048,POST_WRITE,RECORD_READOUT,50,0.0,4.5640335905686894e-07,-0.018168938116713024,637.7,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:049,U1537A-26H-4W-62cm,dcd:049,POST_WRITE,RECORD_READOUT,51,0.0,4.3547080504491416e-07,-0.019156242845532995,653.2,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:050,U1537A-26H-4W-62cm,dcd:050,POST_WRITE,RECORD_READOUT,52,0.0,4.134270245925732e-07,-0.020193603801325902,670.58,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:051,U1537A-26H-4W-62cm,dcd:051,POST_WRITE,RECORD_READOUT,53,0.0,3.899061258494639e-07,-0.021279575620007575,688.11,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:052,U1537A-26H-4W-62cm,dcd:052,POST_WRITE,RECORD_READOUT,54,0.0,3.652160188969199e-07,-0.02241883494896548,705.52,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:053,U1537A-26H-4W-62cm,dcd:053,POST_WRITE,RECORD_READOUT,55,0.0,3.389524140612861e-07,-0.023612408746366775,723.63,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:054,U1537A-26H-4W-62cm,dcd:054,POST_WRITE,RECORD_READOUT,56,0.0,3.11968859859428e-07,-0.02486397923215051,741.74,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:055,U1537A-26H-4W-62cm,dcd:055,POST_WRITE,RECORD_READOUT,57,0.0,2.831941926204993e-07,-0.026182191356569295,760.06,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:056,U1537A-26H-4W-62cm,dcd:056,POST_WRITE,RECORD_READOUT,58,0.0,2.537197484427499e-07,-0.027557336933638998,778.85,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:057,U1537A-26H-4W-62cm,dcd:057,POST_WRITE,RECORD_READOUT,59,0.0,2.2363875175956735e-07,-0.029006354020012184,796.92,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:058,U1537A-26H-4W-62cm,dcd:058,POST_WRITE,RECORD_READOUT,60,0.0,1.9198097837320312e-07,-0.03052376405162966,815.38,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:059,U1537A-26H-4W-62cm,dcd:059,POST_WRITE,RECORD_READOUT,61,0.0,1.5864358331845498e-07,-0.03211778819006473,834.77,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:060,U1537A-26H-4W-62cm,dcd:060,POST_WRITE,RECORD_READOUT,62,0.0,1.2484334970250832e-07,-0.03378429251751078,853.83,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:061,U1537A-26H-4W-62cm,dcd:061,POST_WRITE,RECORD_READOUT,63,0.0,8.961603249774783e-08,-0.03553486590885232,873.24,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:062,U1537A-26H-4W-62cm,dcd:062,POST_WRITE,RECORD_READOUT,64,0.0,5.39820410072389e-08,-0.03737294600698095,892.46,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:063,U1537A-26H-4W-62cm,dcd:063,POST_WRITE,RECORD_READOUT,65,0.0,1.754647633733353e-08,-0.039298106490847286,911.5,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:064,U1537A-26H-4W-62cm,dcd:064,POST_WRITE,RECORD_READOUT,66,0.0,-1.986784307086092e-08,-0.04131701932928683,931.38,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:065,U1537A-26H-4W-62cm,dcd:065,POST_WRITE,RECORD_READOUT,67,0.0,-5.731929259121061e-08,-0.043437140131209445,950.61,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:066,U1537A-26H-4W-62cm,dcd:066,POST_WRITE,RECORD_READOUT,68,0.0,-9.610934758945079e-08,-0.04565568660529691,971.11,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:067,U1537A-26H-4W-62cm,dcd:067,POST_WRITE,RECORD_READOUT,69,0.0,-1.3402609957410842e-07,-0.04798962018297569,991.18,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:068,U1537A-26H-4W-62cm,dcd:068,POST_WRITE,RECORD_READOUT,70,0.0,-1.7045767165162142e-07,-0.050438076764131146,1009.75,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:069,U1537A-26H-4W-62cm,dcd:069,POST_WRITE,RECORD_READOUT,71,0.0,-2.0966722552611706e-07,-0.05300069539788773,1029.93,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:070,U1537A-26H-4W-62cm,dcd:070,POST_WRITE,RECORD_READOUT,72,0.0,-2.474036804037619e-07,-0.05568887997458467,1050.41,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:071,U1537A-26H-4W-62cm,dcd:071,POST_WRITE,RECORD_READOUT,73,0.0,-2.8446832456233126e-07,-0.05851125864793322,1070.71,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:072,U1537A-26H-4W-62cm,dcd:072,POST_WRITE,RECORD_READOUT,74,0.0,-3.2118245488208267e-07,-0.06146894750359471,1091.58,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:073,U1537A-26H-4W-62cm,dcd:073,POST_WRITE,RECORD_READOUT,75,0.0,-3.5686206995086894e-07,-0.06457087922218964,1113.34,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:074,U1537A-26H-4W-62cm,dcd:074,POST_WRITE,RECORD_READOUT,76,0.0,-3.9130674631049663e-07,-0.06782650514119327,1135.49,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:075,U1537A-26H-4W-62cm,dcd:075,POST_WRITE,RECORD_READOUT,77,0.0,-4.240439903347142e-07,-0.07124347525241072,1156.78,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:076,U1537A-26H-4W-62cm,dcd:076,POST_WRITE,RECORD_READOUT,78,0.0,-4.5543312957209703e-07,-0.07482397735624861,1177.68,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:077,U1537A-26H-4W-62cm,dcd:077,POST_WRITE,RECORD_READOUT,79,0.0,-4.860716147988495e-07,-0.07857835747163705,1199.56,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:078,U1537A-26H-4W-62cm,dcd:078,POST_WRITE,RECORD_READOUT,80,0.0,-5.147993131562714e-07,-0.08251819969180237,1222.44,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:079,U1537A-26H-4W-62cm,dcd:079,POST_WRITE,RECORD_READOUT,81,0.0,-5.414286590752164e-07,-0.08665033047921382,1244.6,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:080,U1537A-26H-4W-62cm,dcd:080,POST_WRITE,RECORD_READOUT,82,0.0,-5.66010600033955e-07,-0.0909860813660613,1267.08,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:081,U1537A-26H-4W-62cm,dcd:081,POST_WRITE,RECORD_READOUT,83,0.0,-5.890155812863117e-07,-0.09552748505695813,1290.05,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:082,U1537A-26H-4W-62cm,dcd:082,POST_WRITE,RECORD_READOUT,84,0.0,-6.098781505867096e-07,-0.10029854678297223,1315.03,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:083,U1537A-26H-4W-62cm,dcd:083,POST_WRITE,RECORD_READOUT,85,0.0,-6.287477883944388e-07,-0.1053020505908424,1339.17,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:084,U1537A-26H-4W-62cm,dcd:084,POST_WRITE,RECORD_READOUT,86,0.0,-6.457513017614639e-07,-0.11054726155031817,1364.03,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:085,U1537A-26H-4W-62cm,dcd:085,POST_WRITE,RECORD_READOUT,87,0.0,-6.608572590076539e-07,-0.11604778808714691,1389.95,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:086,U1537A-26H-4W-62cm,dcd:086,POST_WRITE,RECORD_READOUT,88,0.0,-6.742195947676702e-07,-0.12181615000824404,1416.47,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:087,U1537A-26H-4W-62cm,dcd:087,POST_WRITE,RECORD_READOUT,89,0.0,-6.85508074407489e-07,-0.12786846003130778,1442.55,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:088,U1537A-26H-4W-62cm,dcd:088,POST_WRITE,RECORD_READOUT,90,0.0,-6.957015001127121e-07,-0.1342165681869197,1468.87,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:089,U1537A-26H-4W-62cm,dcd:089,POST_WRITE,RECORD_READOUT,91,0.0,-7.04752297023873e-07,-0.14087624381517996,1495.15,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:090,U1537A-26H-4W-62cm,dcd:090,POST_WRITE,RECORD_READOUT,92,0.0,-7.123544680173531e-07,-0.14786185485355238,1521.08,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:091,U1537A-26H-4W-62cm,dcd:091,POST_WRITE,RECORD_READOUT,93,0.0,-7.192887293993001e-07,-0.15518506367927362,1547.12,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:092,U1537A-26H-4W-62cm,dcd:092,POST_WRITE,RECORD_READOUT,94,0.0,-7.254325158868967e-07,-0.16286809170796168,1574.39,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:093,U1537A-26H-4W-62cm,dcd:093,POST_WRITE,RECORD_READOUT,95,0.0,-7.305933780992429e-07,-0.17092665055583828,1602.08,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:094,U1537A-26H-4W-62cm,dcd:094,POST_WRITE,RECORD_READOUT,96,0.0,-7.359191402835875e-07,-0.1793760634943983,1629.63,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:095,U1537A-26H-4W-62cm,dcd:095,POST_WRITE,RECORD_READOUT,97,0.0,-7.403547836329691e-07,-0.18824550853635855,1656.9,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:096,U1537A-26H-4W-62cm,dcd:096,POST_WRITE,RECORD_READOUT,98,0.0,-7.444212161124289e-07,-0.19754455075718774,1683.71,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:097,U1537A-26H-4W-62cm,dcd:097,POST_WRITE,RECORD_READOUT,99,0.0,-7.47886148008471e-07,-0.20729880914600682,1710.57,DCD_WRITER_OFF_READOUT
